x,analytical,forward,backward,central2,central4
0.490000000000,4.571456270237,4.664355803055,4.475547841665,4.569951822360,4.571455468151
0.500000000000,4.755718077735,4.843942671254,4.664355803055,4.754149237154,4.755717243458
0.510000000000,4.930567676176,5.013934556995,4.843942671254,4.928938614125,4.930566811794
0.520000000000,5.095643766845,5.173983053158,5.013934556995,5.093958805077,5.095642874518
0.530000000000,5.250610979391,5.323766105605,5.173983053158,5.248874579382,5.250610061350
0.540000000000,5.395160710085,5.462988818150,5.323766105605,5.393377461878,5.395159768624
0.550000000000,5.529011893162,5.591384189643,5.462988818150,5.527186503896,5.529010930634
0.560000000000,5.651911703343,5.708713781336,5.591384189643,5.650048985489,5.651910722154
0.570000000000,5.763636187765,5.814768312856,5.708713781336,5.761741047096,5.763635190367
0.580000000000,5.863990825748,5.909368185295,5.814768312856,5.862068249076,5.863989814634
0.590000000000,5.952811014992,5.992363930116,5.909368185295,5.950866057706,5.952809992690
0.600000000000,6.029962483002,6.063636582743,5.992363930116,6.028000256430,6.029961452067
0.610000000000,6.095341622695,6.123097979915,6.063636582743,6.093367281329,6.095340585704
0.620000000000,6.148875751366,6.170690980044,6.123097979915,6.146894479979,6.148874710910
0.630000000000,6.190523292357,6.206389606043,6.170690980044,6.188540293044,6.190522251037
0.640000000000,6.220273878974,6.230199110253,6.206389606043,6.218294358148,6.220272839393
0.650000000000,6.238148380403,6.242155961314,6.230199110253,6.236177535783,6.238147345159
0.660000000000,6.244198849544,6.242327753015,6.242155961314,6.242241857165,6.244197821226
0.670000000000,6.238508392910,6.230813035343,6.242327753015,6.236570394179,6.238507374086
0.680000000000,6.221190962897,6.207741068160,6.230813035343,6.219277051751,6.221189956116
0.690000000000,6.192391072972,6.173271498119,6.207741068160,6.190506283139,6.192390080748
0.700000000000,6.152283436454,6.127593959634,6.173271498119,6.150432728877,6.152282461269
0.710000000000,6.101072529831,6.070927600889,6.127593959634,6.099260780262,6.101071574122
0.720000000000,6.038992081671,6.003520536085,6.070927600889,6.037224068487,6.038991147825
0.730000000000,5.966304488420,5.925649225279,6.003520536085,5.964584880682,5.966303578773
0.740000000000,5.883300158552,5.837617783385,5.925649225279,5.881633504332,5.883299275377
0.750000000000,5.790296786698,5.739757220038,5.837617783385,5.788687501711,5.790295932203
0.760000000000,5.687638559572,5.632424612245,5.739757220038,5.686090916141,5.687637735893
0.770000000000,5.575695295688,5.516002211881,5.632424612245,5.574213412063,5.575694504882
0.780000000000,5.454861521001,5.390896490254,5.516002211881,5.453449351067,5.454860765046
0.790000000000,5.325555482803,5.257537122142,5.390896490254,5.324216806198,5.325554763588
0.800000000000,5.188218104318,5.116375911827,5.257537122142,5.186956516984,5.188217423642
0.810000000000,5.043311882628,4.967885663822,5.116375911827,5.042130787824,5.043311242191
0.820000000000,4.891319732666,4.812559001104,4.967885663822,4.890222332463,4.891319134070
0.830000000000,4.732743780186,4.650907133814,4.812559001104,4.731733067459,4.732743224925
0.840000000000,4.568104106703,4.483458581500,4.650907133814,4.567182857657,4.568103596167
0.850000000000,4.397937449569,4.310757852087,4.483458581500,4.397108216793,4.397936985033
0.860000000000,4.222795860400,4.133364080899,4.310757852087,4.222060966493,4.222795443025
0.870000000000,4.043245325241,3.951849633107,4.133364080899,4.042606857003,4.043244956070
0.880000000000,3.859864349892,3.766798673112,3.951849633107,3.859324153109,3.859864029849
0.890000000000,3.673242513948,3.578805704446,3.766798673112,3.672802188779,3.673242243832
0.900000000000,3.483978997154,3.388474083814,3.578805704446,3.483639894130,3.483978777640
0.910000000000,3.292681081768,3.196414513023,3.388474083814,3.292444298418,3.292680913406
0.920000000000,3.099962634675,3.003243512542,3.196414513023,3.099829012782,3.099962517885
0.930000000000,2.906442573035,2.809581880522,3.003243512542,2.906412696532,2.906442508108
0.940000000000,2.712743317314,2.616053141128,2.809581880522,2.712817510825,2.712743304413
0.950000000000,2.519489235560,2.423281986046,2.616053141128,2.519667563587,2.519489274717
0.960000000000,2.327305082803,2.231892713087,2.423281986046,2.327587349567,2.327305173920
0.970000000000,2.136814439495,2.042507665762,2.231892713087,2.137200189425,2.136814582346
0.980000000000,1.948638152887,1.855745677749,2.042507665762,1.949126671755,1.948638347113
0.990000000000,1.763392785228,1.672220526132,1.855745677749,1.763983101940,1.763393030344
1.000000000000,1.581689072684,1.492539397277,1.672220526132,1.582379961704,1.581689368077
1.010000000000,1.404130398816,1.317301369183,1.492539397277,1.404920383230,1.404130743749
1.020000000000,1.231311286435,1.147095914097,1.317301369183,1.232198641640,1.231311680045
1.030000000000,1.063815911603,0.982501425145,1.147095914097,1.064798669621,1.063816352906
1.040000000000,0.902216643498,0.824083770644,0.982501425145,0.903292597894,0.902217131391
1.050000000000,0.747072613791,0.672394879731,0.824083770644,0.748239325187,0.747073147054
1.060000000000,0.598928319104,0.527971362825,0.672394879731,0.600183121278,0.598928896406
1.070000000000,0.458312260057,0.391333170383,0.527971362825,0.459652266604,0.458312879953
1.080000000000,0.325735620287,0.262982293291,0.391333170383,0.327157731837,0.325736281229
1.090000000000,0.201690988758,0.143401508150,0.262982293291,0.203191900720,0.201691689093
1.100000000000,0.086651128544,0.033053170587,0.143401508150,0.088227339368,0.086651866522
1.110000000000,-0.018932204832,-0.067621940394,0.033053170587,-0.017284384904,-0.018931431056
1.120000000000,-0.114629392551,-0.158205724131,-0.067621940394,-0.112913832263,-0.114628584910
1.130000000000,-0.200034026324,-0.238303803337,-0.158205724131,-0.198254763734,-0.200033186837
